Code Officiel Région;Code Officiel Commune / Arrondissement Municipal;Code Officiel Département;Nom Officiel Commune / Arrondissement Municipal;Code interne de la variable;Valeur;Année de référence géographique;Année;Code Officiel EPCI;Nom Officiel EPCI;Nom de la variable;Nom Officiel Département;Nom Officiel Région
04;974412;974;Saint-Joseph;csx_rec5taxtypac_rec2rpop;2144.048886491439;2019;2012;;;Employés Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec6taxtypac_rec1rpop;1568.11491702805;2019;2012;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec5taxtypac_rec1rpop;2338.688937611953;2019;2012;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec5taxtypac_rec2rpop;2782.5978305078174;2019;2012;;;Employés Chômeurs;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec2taxtypac_rec2rpop;248.72454955302177;2019;2012;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec2taxtypac_rec1rpop;41.24879712029021;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec6taxtypac_rec2rpop;314.31089049314784;2019;2012;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec4taxtypac_rec1rpop;988.5050836913018;2019;2007;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec3taxtypac_rec1rpop;162.05733085725382;2019;2007;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec4taxtypac_rec2rpop;139.8113950928924;2019;2007;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec2taxtypac_rec2rpop;53.77567375937514;2019;2007;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec3taxtypac_rec2rpop;10.0454686076691;2019;2007;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec3taxtypac_rec2rpop;12.47370618681043;2019;2007;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec4taxtypac_rec2rpop;32.0;2019;2007;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec3taxtypac_rec2rpop;16.383786887082167;2021;2019;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec2taxtypac_rec1rpop;282.6229711818558;2021;2019;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec5taxtypac_rec1rpop;969.9859447257996;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974407;974;Port;csx_rec3taxtypac_rec1rpop;258.6974953182034;2021;2019;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec2taxtypac_rec2rpop;110.7593674595282;2021;2019;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec2taxtypac_rec1rpop;434.04051524121235;2021;2019;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec5taxtypac_rec2rpop;1328.7816267015187;2021;2019;;;Employés Chômeurs;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec4taxtypac_rec2rpop;2078.532690021123;2021;2019;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec4taxtypac_rec2rpop;515.4131518887334;2021;2019;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec1taxtypac_rec2rpop;2.5050289202205747;2021;2019;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec3taxtypac_rec1rpop;659.7507661653156;2021;2019;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec2taxtypac_rec2rpop;21.087221095334915;2021;2019;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec6taxtypac_rec1rpop;221.4158215010114;2021;2019;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec1taxtypac_rec2rpop;7.731264502825846;2021;2019;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec5taxtypac_rec2rpop;1115.4593614074702;2021;2019;;;Employés Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec5taxtypac_rec2rpop;291.4305173477414;2021;2019;;;Employés Chômeurs;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec5taxtypac_rec1rpop;385.0;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec4taxtypac_rec2rpop;154.28405523500282;2019;2017;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec4taxtypac_rec1rpop;2887.8925196307027;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec5taxtypac_rec1rpop;4386.192910358687;2019;2017;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec1taxtypac_rec2rpop;20.32830581005358;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec5taxtypac_rec2rpop;3501.9492978553185;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec4taxtypac_rec2rpop;373.0232258886022;2019;2017;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec5taxtypac_rec2rpop;317.59359305793316;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec6taxtypac_rec2rpop;379.58365970898876;2019;2017;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec6taxtypac_rec2rpop;498.8117444199924;2021;2013;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec5taxtypac_rec1rpop;2812.301025563986;2021;2013;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec1taxtypac_rec1rpop;177.46996326693065;2021;2013;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec1taxtypac_rec2rpop;9.954919214563999;2021;2013;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec1taxtypac_rec1rpop;102.96394844493761;2021;2013;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec3taxtypac_rec2rpop;9.95417288551251;2021;2013;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec1taxtypac_rec2rpop;42.63829962867802;2021;2013;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec3taxtypac_rec2rpop;92.6271208696001;2021;2013;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec2taxtypac_rec1rpop;106.41591906721047;2021;2013;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec2taxtypac_rec1rpop;248.88311502092836;2019;2017;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec5taxtypac_rec2rpop;454.60813618761716;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec5taxtypac_rec2rpop;468.9277905623541;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec4taxtypac_rec1rpop;299.4415186958757;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec2taxtypac_rec2rpop;107.40294797481782;2019;2017;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec5taxtypac_rec2rpop;1401.8351973454442;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec1taxtypac_rec1rpop;115.0;2019;2017;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec3taxtypac_rec2rpop;25.326120520431257;2019;2017;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec6taxtypac_rec1rpop;1099.3379626324488;2019;2017;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec4taxtypac_rec2rpop;66.60381326230203;2019;2017;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec6taxtypac_rec1rpop;245.0;2021;2019;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec4taxtypac_rec1rpop;797.0186534072263;2021;2019;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec6taxtypac_rec1rpop;471.42800474779625;2021;2019;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec1taxtypac_rec2rpop;5.16762069709564;2021;2019;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974407;974;Port;csx_rec6taxtypac_rec2rpop;1417.650757964362;2021;2019;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec2taxtypac_rec2rpop;144.6490685569293;2021;2019;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec3taxtypac_rec1rpop;1202.3819993232808;2021;2019;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec5taxtypac_rec2rpop;2980.5979690162126;2021;2019;;;Employés Chômeurs;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec1taxtypac_rec1rpop;329.6702798678828;2021;2019;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec5taxtypac_rec1rpop;2036.2171416283134;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec2taxtypac_rec2rpop;17.384683362872487;2019;2012;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec4taxtypac_rec1rpop;713.3585992876993;2019;2012;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec6taxtypac_rec1rpop;549.8219224467113;2019;2012;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec2taxtypac_rec2rpop;12.44428931653306;2019;2012;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec4taxtypac_rec2rpop;326.7439892584056;2019;2012;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec4taxtypac_rec1rpop;10438.98090011931;2019;2012;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec1taxtypac_rec1rpop;229.7161605542268;2019;2012;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec1taxtypac_rec2rpop;2.50382204240191;2019;2012;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec4taxtypac_rec2rpop;1240.2890060882937;2019;2012;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec6taxtypac_rec1rpop;203.93945964907374;2019;2012;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec1taxtypac_rec1rpop;91.40676724201099;2019;2012;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec2taxtypac_rec1rpop;92.0;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec5taxtypac_rec1rpop;2012.530161084621;2019;2012;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec5taxtypac_rec1rpop;410.75760976293884;2019;2012;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec5taxtypac_rec2rpop;318.1164412170269;2019;2012;;;Employés Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec1taxtypac_rec2rpop;0.0;2019;2012;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec2taxtypac_rec2rpop;16.0;2019;2012;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec4taxtypac_rec1rpop;140.0;2019;2012;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec2taxtypac_rec2rpop;36.28286734769631;2019;2017;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec5taxtypac_rec1rpop;543.0097698595665;2019;2017;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec1taxtypac_rec2rpop;2.58528492315017;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec3taxtypac_rec1rpop;271.75218107559584;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec3taxtypac_rec1rpop;98.08699981255074;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec4taxtypac_rec2rpop;72.20340511518548;2019;2017;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec3taxtypac_rec1rpop;1626.369864810363;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec3taxtypac_rec2rpop;372.23899445308615;2019;2017;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec4taxtypac_rec2rpop;1374.5871465041541;2019;2017;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec3taxtypac_rec1rpop;2709.161142573804;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec3taxtypac_rec1rpop;1226.3369870064143;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec6taxtypac_rec1rpop;310.0;2019;2017;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec1taxtypac_rec2rpop;0.0;2021;2013;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec3taxtypac_rec2rpop;12.490084490719932;2021;2013;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec5taxtypac_rec2rpop;1161.306930970956;2021;2013;;;Employés Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec3taxtypac_rec1rpop;641.0845384268661;2021;2013;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec3taxtypac_rec1rpop;27.981639351052845;2021;2013;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec4taxtypac_rec2rpop;76.95178055508843;2021;2013;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec6taxtypac_rec2rpop;387.86928095452026;2021;2013;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec6taxtypac_rec1rpop;391.46509561883346;2021;2013;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec5taxtypac_rec1rpop;515.146857563388;2021;2013;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec1taxtypac_rec2rpop;0.0;2021;2013;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec3taxtypac_rec2rpop;0.0;2021;2013;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec5taxtypac_rec2rpop;463.78323113040517;2021;2019;;;Employés Chômeurs;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec4taxtypac_rec2rpop;72.85443071907022;2021;2019;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec3taxtypac_rec1rpop;440.23014248598406;2021;2019;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec5taxtypac_rec1rpop;2594.9364245197694;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec2taxtypac_rec2rpop;75.10708717359385;2021;2019;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec4taxtypac_rec2rpop;324.76830580515207;2021;2019;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec5taxtypac_rec1rpop;6010.212130285652;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec6taxtypac_rec2rpop;307.5880852178437;2021;2019;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec2taxtypac_rec1rpop;169.3326787646895;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec2taxtypac_rec1rpop;365.7776380510129;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec5taxtypac_rec2rpop;1101.0069825346552;2019;2012;;;Employés Chômeurs;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec2taxtypac_rec2rpop;157.4086310801014;2019;2012;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec1taxtypac_rec1rpop;155.34041365472046;2019;2012;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec6taxtypac_rec2rpop;4092.011400674511;2019;2012;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec4taxtypac_rec1rpop;1554.5090414688257;2019;2012;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec3taxtypac_rec2rpop;65.00835401700346;2019;2012;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec4taxtypac_rec1rpop;192.0;2019;2012;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec5taxtypac_rec1rpop;825.211783214945;2021;2008;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec5taxtypac_rec1rpop;561.5440383698457;2021;2008;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec3taxtypac_rec1rpop;364.98972438459623;2021;2008;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec1taxtypac_rec1rpop;262.2410061085799;2021;2008;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec2taxtypac_rec2rpop;82.37578343441191;2021;2008;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec4taxtypac_rec1rpop;1834.3302985896348;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec2taxtypac_rec1rpop;40.220212347620794;2021;2008;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
